"meet_location","meet_wday","meet_mday","meet_year","racecount","race_number","horse_number","horse_name","horse_sire","horse_trainer","horse_jockey","horse_odds","horse_odds_decimal","horse_place","purse","time_frac1","time_frac2","time_frac3","time_frac4","time_frac5","time_final","track_length","track_type","race_class","dist_frac1","dist_frac2","dist_frac3","dist_frac4","dist_frac5"
"Hastings Park","Sunday","September 24","2023",51,7,"8","Gorky Park","Twirling Candy","Larry Grieve","Kimal Santo","15/1",15,5,15000,24.44,48.47,75.22,101.64,127.21,140.89,"1 3/8M","Dirt","$6,250 Starter Optional Claiming","","","","",""
"Hastings Park","Sunday","September 24","2023",51,7,"9","You Don't Own Me","Lucky Pulpit","Dave Milburn","Learie C. Seecharan","12/1",12,4,15000,24.44,48.47,75.22,101.64,127.21,140.89,"1 3/8M","Dirt","$6,250 Starter Optional Claiming","","","","",""
"Hastings Park","Saturday","September 23","2023",52,1,"1","Alobrah","Mshawish","Frank E. Barroby","Fraser Aebly","8/1",8,NA,19000,21.41,44.27,70.06,NA,NA,76.92,"6 1/2F","Dirt","$12,500 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 23","2023",52,1,"2","No People","Stay Thirsty","Paul Lemasurier","Ridge Balgobin","10/1",10,3,19000,21.41,44.27,70.06,NA,NA,76.92,"6 1/2F","Dirt","$12,500 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 23","2023",52,1,"3","Koala","Tapiture","Larry Grieve","Kimal Santo","2/1",2,4,19000,21.41,44.27,70.06,NA,NA,76.92,"6 1/2F","Dirt","$12,500 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 23","2023",52,1,"4","Rea Mea","Lent","Edgar Mendoza","Silvino Morales","8/5",1.6,5,19000,21.41,44.27,70.06,NA,NA,76.92,"6 1/2F","Dirt","$12,500 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 23","2023",52,1,"5","Dreamb","Will Take Charge","Barbara Heads","Antonio Ambrosio Reyes","5/1",5,2,19000,21.41,44.27,70.06,NA,NA,76.92,"6 1/2F","Dirt","$12,500 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 23","2023",52,1,"6","Freestyle","Sungold","Barbara Heads","Amadeo Perez","9/2",4.5,1,19000,21.41,44.27,70.06,NA,NA,76.92,"6 1/2F","Dirt","$12,500 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 23","2023",53,2,"1","There Goes My Hero","Storm Victory","Steve Henson","Amadeo Perez","2/1",2,2,11000,24.94,50.1,74.61,98.93,NA,105.84,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",53,2,"2","Klimtoglory","Klimt","Dino K. Condilenios","Silvino Morales","9/5",1.8,4,11000,24.94,50.1,74.61,98.93,NA,105.84,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",53,2,"3","Done That","Shakin It Up","Robert Maybin","Christopher Roy Mamdeen","15/1",15,3,11000,24.94,50.1,74.61,98.93,NA,105.84,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",53,2,"4","Silver Arrow","Numaany","Steve Henson","Fraser Aebly","7/2",3.5,5,11000,24.94,50.1,74.61,98.93,NA,105.84,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",53,2,"5","Jock Talk","Lookin At Lucky","Cindy Krasner","Kimal Santo","5/2",2.5,1,11000,24.94,50.1,74.61,98.93,NA,105.84,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",54,3,"1","Kikis Love of Life","Counterforce","Edgar Mendoza","Antonio Ambrosio Reyes","10/1",10,5,18000,22.02,33.36,NA,NA,NA,39.57,"3 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","3/8","","",""
"Hastings Park","Saturday","September 23","2023",54,3,"2","Foothills Blvd.","Pop Artist","Edgar Mendoza","Silvino Morales","10/1",10,5,18000,22.02,33.36,NA,NA,NA,39.57,"3 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","3/8","","",""
"Hastings Park","Saturday","September 23","2023",54,3,"3","Sailingforthestars","Bakken","Pat Jarvis","Fraser Aebly","8/1",8,3,18000,22.02,33.36,NA,NA,NA,39.57,"3 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","3/8","","",""
"Hastings Park","Saturday","September 23","2023",54,3,"4","Shock the House","Sungold","Brian J. O'Connell","Amadeo Perez","7/2",3.5,2,18000,22.02,33.36,NA,NA,NA,39.57,"3 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","3/8","","",""
"Hastings Park","Saturday","September 23","2023",54,3,"5","Bakburner","Bakken","Edgar Mendoza","Kimal Santo","9/2",4.5,1,18000,22.02,33.36,NA,NA,NA,39.57,"3 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","3/8","","",""
"Hastings Park","Saturday","September 23","2023",54,3,"6","Dreaming d'Oro","Always Dreaming","Patty Leaney","Kerron Khelawan","4/5",0.8,4,18000,22.02,33.36,NA,NA,NA,39.57,"3 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","3/8","","",""
"Hastings Park","Saturday","September 23","2023",55,4,"1","Beckett's Best","Sungold","Edgar Mendoza","Kimal Santo","4/1",4,1,14000,23.77,47.45,59.96,NA,NA,72.76,"6F","Dirt","$16,000 Maiden Claiming","1/4","1/2","5/8","",""
"Hastings Park","Saturday","September 23","2023",55,4,"2","On My Good Side","Lent","David Forster","Antonio Ambrosio Reyes","5/1",5,5,14000,23.77,47.45,59.96,NA,NA,72.76,"6F","Dirt","$16,000 Maiden Claiming","1/4","1/2","5/8","",""
"Hastings Park","Saturday","September 23","2023",55,4,"3","Mr Morris","Bakken","Craig MacPherson","Kerron Khelawan","2/1",2,5,14000,23.77,47.45,59.96,NA,NA,72.76,"6F","Dirt","$16,000 Maiden Claiming","1/4","1/2","5/8","",""
"Hastings Park","Saturday","September 23","2023",55,4,"4","Flying Miss","Finality","Shawn Lawson","Brian Boodramsingh","12/1",12,NA,14000,23.77,47.45,59.96,NA,NA,72.76,"6F","Dirt","$16,000 Maiden Claiming","1/4","1/2","5/8","",""
"Hastings Park","Saturday","September 23","2023",55,4,"5","She's Kind of Hot","Ralis","Steve Henson","Fraser Aebly","6/1",6,2,14000,23.77,47.45,59.96,NA,NA,72.76,"6F","Dirt","$16,000 Maiden Claiming","1/4","1/2","5/8","",""
"Hastings Park","Saturday","September 23","2023",55,4,"6","Forever Summer","Numaany","David Forster","Jose Roberto Gomez","10/1",10,NA,14000,23.77,47.45,59.96,NA,NA,72.76,"6F","Dirt","$16,000 Maiden Claiming","1/4","1/2","5/8","",""
"Hastings Park","Saturday","September 23","2023",55,4,"7","Our Bloke","English Channel","Edgar Mendoza","Amadeo Perez","6/1",6,3,14000,23.77,47.45,59.96,NA,NA,72.76,"6F","Dirt","$16,000 Maiden Claiming","1/4","1/2","5/8","",""
"Hastings Park","Saturday","September 23","2023",55,4,"8","Rick's Dancer","Lent","Edgar Mendoza","Silvino Morales","8/1",8,4,14000,23.77,47.45,59.96,NA,NA,72.76,"6F","Dirt","$16,000 Maiden Claiming","1/4","1/2","5/8","",""
"Hastings Park","Saturday","September 23","2023",56,5,"1","Racino","Data Link","Pat Jarvis","Kerron Khelawan","3/1",3,5,11000,22.79,46.07,70.6,NA,NA,77.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 23","2023",56,5,"2","Certifiable","Creative Cause","Robert Maybin","Ridge Balgobin","12/1",12,5,11000,22.79,46.07,70.6,NA,NA,77.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 23","2023",56,5,"3","Pineapple Tidbits","Shackleford","Keith Pedersen","Silvino Morales","9/2",4.5,2,11000,22.79,46.07,70.6,NA,NA,77.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 23","2023",56,5,"4","Rose of Texas","Texas Wildcatter","Mel Snow","Fraser Aebly","7/2",3.5,4,11000,22.79,46.07,70.6,NA,NA,77.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 23","2023",56,5,"5","Jersey Lillie","Fed Biz","Robert Maybin","Christopher Roy Mamdeen","4/1",4,1,11000,22.79,46.07,70.6,NA,NA,77.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 23","2023",56,5,"6","Anothersunnyday","Sungold","Dino K. Condilenios","Antonio Ambrosio Reyes","9/2",4.5,5,11000,22.79,46.07,70.6,NA,NA,77.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 23","2023",56,5,"7","Harlan's Angel","Flat Out","Cindy Krasner","Amadeo Perez","6/1",6,3,11000,22.79,46.07,70.6,NA,NA,77.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 23","2023",57,6,"1","Pay My Way","Commissioner","Charlene Miller","Ridge Balgobin","4/1",4,5,25000,23.91,47.62,71.4,95.85,NA,102.67,"1 1/16M","Dirt","Allowance","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",57,6,"2","Set to Shine","Bakken","Barbara Heads","Amadeo Perez","9/2",4.5,5,25000,23.91,47.62,71.4,95.85,NA,102.67,"1 1/16M","Dirt","Allowance","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",57,6,"3","Stormy Blue","Midnight Storm","Barbara Heads","Antonio Ambrosio Reyes","6/1",6,3,25000,23.91,47.62,71.4,95.85,NA,102.67,"1 1/16M","Dirt","Allowance","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",57,6,"4","Boitano","Nyquist","Mel Snow","Brian Boodramsingh","5/1",5,4,25000,23.91,47.62,71.4,95.85,NA,102.67,"1 1/16M","Dirt","Allowance","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",57,6,"5","Bold Arch","Archarcharch","John D. Morrison","Silvino Morales","2/1",2,1,25000,23.91,47.62,71.4,95.85,NA,102.67,"1 1/16M","Dirt","Allowance","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",57,6,"6","Just Jimmy","Jimmy Creed","Craig MacPherson","Fraser Aebly","3/1",3,2,25000,23.91,47.62,71.4,95.85,NA,102.67,"1 1/16M","Dirt","Allowance","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",58,7,"1","Bakfire Baby","Bakken","Steve Henson","Fraser Aebly","5/1",5,5,11000,23.54,47.75,72.55,98.51,NA,105.96,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",58,7,"2","Amanda","Sungold","Greg Beneen","Antonio Ambrosio Reyes","5/2",2.5,1,11000,23.54,47.75,72.55,98.51,NA,105.96,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",58,7,"3","Anima","First Samurai","Paul Lemasurier","Brian Boodramsingh","8/1",8,2,11000,23.54,47.75,72.55,98.51,NA,105.96,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",58,7,"4","Bakzone","Bakken","Harold J. Barroby","Kuri Powell","12/1",12,4,11000,23.54,47.75,72.55,98.51,NA,105.96,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",58,7,"5","Miss the Hype","Hyper","Edgar Mendoza","Amadeo Perez","3/1",3,3,11000,23.54,47.75,72.55,98.51,NA,105.96,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",58,7,"6","Filly Fatale","The Factor","Mark A. Freeman","Kimal Santo","7/2",3.5,5,11000,23.54,47.75,72.55,98.51,NA,105.96,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Saturday","September 23","2023",58,7,"7","Texas Humor","Texas Wildcatter","Erick Gutierrez","Silvino Morales","6/1",6,5,11000,23.54,47.75,72.55,98.51,NA,105.96,"1 1/16M","Dirt","$4,000 Claiming","1/4","1/2","3/4","MILE",""
"Hastings Park","Sunday","September 17","2023",59,1,"1","Indyetta","Numaany","Cindy Krasner","Kimal Santo","4/1",4,3,16000,23.5,46.94,70.98,NA,NA,77.78,"6 1/2F","Dirt","$25,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",59,1,"2","Time Ticker","Ralis","Steve Henson","Fraser Aebly","7/2",3.5,5,16000,23.5,46.94,70.98,NA,NA,77.78,"6 1/2F","Dirt","$25,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",59,1,"3","Wicked Night","Wicked Strong","Mark Cloutier","Silvino Morales","8/1",8,4,16000,23.5,46.94,70.98,NA,NA,77.78,"6 1/2F","Dirt","$25,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",59,1,"4","Lucky Force","Counterforce","Craig MacPherson","Amadeo Perez","8/5",1.6,1,16000,23.5,46.94,70.98,NA,NA,77.78,"6 1/2F","Dirt","$25,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",59,1,"5","Rockcliffe","Second in Command","Keith Pedersen","Antonio Ambrosio Reyes","9/5",1.8,2,16000,23.5,46.94,70.98,NA,NA,77.78,"6 1/2F","Dirt","$25,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",60,2,"1","Alobrah","Mshawish","Frank E. Barroby","Kimal Santo","9/5",1.8,NA,14000,23.14,46.43,71.82,NA,NA,78.78,"6 1/2F","Dirt","$30,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",60,2,"2","Hoax","Practical Joke","Shawn Lawson","Antonio Ambrosio Reyes","6/1",6,4,14000,23.14,46.43,71.82,NA,NA,78.78,"6 1/2F","Dirt","$30,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",60,2,"3","I'm All Shook Up","Shakin It Up","John Snow","Fraser Aebly","5/1",5,3,14000,23.14,46.43,71.82,NA,NA,78.78,"6 1/2F","Dirt","$30,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",60,2,"4","Addendum","Mucho Macho Man","Tara Neigel","Kerron Khelawan","3/1",3,1,14000,23.14,46.43,71.82,NA,NA,78.78,"6 1/2F","Dirt","$30,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",60,2,"5","Ebony Eyes","Maclean's Music","Robert Maybin","Christopher Roy Mamdeen","2/1",2,2,14000,23.14,46.43,71.82,NA,NA,78.78,"6 1/2F","Dirt","$30,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",61,3,"1","Road Closure","Bakken","Craig MacPherson","Amadeo Perez","8/5",1.6,3,11000,21.96,45.07,70.2,NA,NA,78,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",61,3,"2","Somthing Elusive","Storm Victory","Larry Grieve","Kimal Santo","7/2",3.5,1,11000,21.96,45.07,70.2,NA,NA,78,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",61,3,"3","Eh Tee Em","Ready Intaglio","Joey Turcotte","Christopher Roy Mamdeen","15/1",15,5,11000,21.96,45.07,70.2,NA,NA,78,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",61,3,"4","Milo's Command","Second in Command","Greg Beneen","Kerron Khelawan","6/1",6,5,11000,21.96,45.07,70.2,NA,NA,78,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",61,3,"5","Ears to Us","Second in Command","Dino K. Condilenios","Silvino Morales","3/1",3,2,11000,21.96,45.07,70.2,NA,NA,78,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",61,3,"6","Askmenoquestions","Palace Malice","Barbara Heads","Antonio Ambrosio Reyes","4/1",4,4,11000,21.96,45.07,70.2,NA,NA,78,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",62,4,"1","Daphne","Gemologist","David Forster","Silvino Morales","8/1",8,3,21000,22.5,45.31,70.07,NA,NA,77.26,"6 1/2F","Dirt","$25,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",62,4,"2","Pretty Aria","Kantharos","Robert VanOverschot","Brian Boodramsingh","4/1",4,1,21000,22.5,45.31,70.07,NA,NA,77.26,"6 1/2F","Dirt","$25,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",62,4,"3","Rea Mea","Lent","Edgar Mendoza","Kerron Khelawan","3/1",3,4,21000,22.5,45.31,70.07,NA,NA,77.26,"6 1/2F","Dirt","$25,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",62,4,"4","Kapalua Candy","Twirling Candy","Barbara Heads","Amadeo Perez","7/2",3.5,5,21000,22.5,45.31,70.07,NA,NA,77.26,"6 1/2F","Dirt","$25,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",62,4,"5","Viva La Vino","Sungold","Barbara Heads","Antonio Ambrosio Reyes","5/2",2.5,2,21000,22.5,45.31,70.07,NA,NA,77.26,"6 1/2F","Dirt","$25,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",62,4,"6","Belcarra Park","Outwork","Mark Cloutier","Kimal Santo","9/2",4.5,5,21000,22.5,45.31,70.07,NA,NA,77.26,"6 1/2F","Dirt","$25,000 Allowance Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",63,5,"1","Texas Legacy","Texas Wildcatter","John Snow","Fraser Aebly","5/2",2.5,4,11000,22.74,46.08,71.1,NA,NA,78.18,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",63,5,"2","Perfect Penny","Mucho Macho Man","Steve Henson","Amadeo Perez","3/1",3,5,11000,22.74,46.08,71.1,NA,NA,78.18,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",63,5,"3","Penalty to Rangers","Storm Victory","Erick Gutierrez","Silvino Morales","2/1",2,2,11000,22.74,46.08,71.1,NA,NA,78.18,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",63,5,"4","Drill Baby Drill","Texas Wildcatter","Larry Grieve","Kimal Santo","4/1",4,3,11000,22.74,46.08,71.1,NA,NA,78.18,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",63,5,"5","Auntie J","Lent","Shawn Lawson","Antonio Ambrosio Reyes","8/1",8,5,11000,22.74,46.08,71.1,NA,NA,78.18,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",63,5,"6","Star Finality","Finality","Patty Leaney","Learie C. Seecharan","10/1",10,1,11000,22.74,46.08,71.1,NA,NA,78.18,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",64,6,"1","Bellaroo","Successful Appeal","Dino K. Condilenios","Amadeo Perez","8/5",1.6,1,12000,22.51,46.41,71.07,NA,NA,77.91,"6 1/2F","Dirt","$6,250 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",64,6,"2","Lasting Light","Second in Command","Dave Milburn","Learie C. Seecharan","5/2",2.5,4,12000,22.51,46.41,71.07,NA,NA,77.91,"6 1/2F","Dirt","$6,250 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",64,6,"3","Harlan's Angel","Flat Out","Cindy Krasner","Kimal Santo","15/1",15,5,12000,22.51,46.41,71.07,NA,NA,77.91,"6 1/2F","Dirt","$6,250 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",64,6,"4","Anaamy","Numaany","Nicole Rycroft","Silvino Morales","10/1",10,5,12000,22.51,46.41,71.07,NA,NA,77.91,"6 1/2F","Dirt","$6,250 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",64,6,"5","Quality Command","Second in Command","Edgar Mendoza","Antonio Ambrosio Reyes","9/5",1.8,3,12000,22.51,46.41,71.07,NA,NA,77.91,"6 1/2F","Dirt","$6,250 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",64,6,"6","Richards Command","Second in Command","Ryan T. Deyotte","Fraser Aebly","15/1",15,2,12000,22.51,46.41,71.07,NA,NA,77.91,"6 1/2F","Dirt","$6,250 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",65,7,"1","She's On Fire","Texas Wildcatter","Robert VanOverschot","Brian Boodramsingh","9/2",4.5,2,11000,22.94,47.77,72.93,NA,NA,79.8,"6 1/2F","Dirt","$4,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",65,7,"2","Peterson Landing","Shaman Ghost","Edgar Mendoza","Amadeo Perez","5/1",5,3,11000,22.94,47.77,72.93,NA,NA,79.8,"6 1/2F","Dirt","$4,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",65,7,"3","Lilsisterlee","Numaany","Mark Cloutier","Kimal Santo","6/1",6,5,11000,22.94,47.77,72.93,NA,NA,79.8,"6 1/2F","Dirt","$4,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",65,7,"4","Ms. Stanford","Stanford","Dino K. Condilenios","Fraser Aebly","3/1",3,NA,11000,22.94,47.77,72.93,NA,NA,79.8,"6 1/2F","Dirt","$4,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",65,7,"5","C C Sunrise","Counterforce","Steve Henson","Antonio Ambrosio Reyes","5/1",5,1,11000,22.94,47.77,72.93,NA,NA,79.8,"6 1/2F","Dirt","$4,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",65,7,"6","Stolo Spirit","Lent","John Snow","Learie C. Seecharan","10/1",10,NA,11000,22.94,47.77,72.93,NA,NA,79.8,"6 1/2F","Dirt","$4,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",65,7,"7","Ellameister","Bodemeister","Dino K. Condilenios","Silvino Morales","4/1",4,5,11000,22.94,47.77,72.93,NA,NA,79.8,"6 1/2F","Dirt","$4,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","September 17","2023",65,7,"8","Princess Hanna","Numaany","Mel Snow","Jose Luis Sanchez","15/1",15,5,11000,22.94,47.77,72.93,NA,NA,79.8,"6 1/2F","Dirt","$4,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 16","2023",66,1,"1","Tobesunny","Sungold","Bruce Unwin","Jose Roberto Gomez","5/1",5,3,11000,21.9,45.36,70.63,NA,NA,77.83,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 16","2023",66,1,"2","Carla's Honor","Race Day","Cindy Krasner","Silvino Morales","6/1",6,1,11000,21.9,45.36,70.63,NA,NA,77.83,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 16","2023",66,1,"3","Striking Value","Value Plus","Frank E. Barroby","Antonio Ambrosio Reyes","10/1",10,5,11000,21.9,45.36,70.63,NA,NA,77.83,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 16","2023",66,1,"4","Nine Oclock Ceaser","Old Forester","Shawn Lawson","Amadeo Perez","9/5",1.8,2,11000,21.9,45.36,70.63,NA,NA,77.83,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 16","2023",66,1,"5","Island Living","Finality","Keith Pedersen","Fraser Aebly","9/2",4.5,4,11000,21.9,45.36,70.63,NA,NA,77.83,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 16","2023",66,1,"6","Tam Tricky","Tamarando","Larry Grieve","Kimal Santo","2/1",2,5,11000,21.9,45.36,70.63,NA,NA,77.83,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 16","2023",67,2,"1","Majestic Street","Street Sense","Patty Leaney","Kerron Khelawan","3/1",3,1,11000,22.62,46.03,70.69,NA,NA,77.63,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 16","2023",67,2,"2","I'm a Chi Too","Chitu","Dino K. Condilenios","Fraser Aebly","8/1",8,5,11000,22.62,46.03,70.69,NA,NA,77.63,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 16","2023",67,2,"3","Driller","Texas Wildcatter","Mel Snow","Brian Boodramsingh","10/1",10,3,11000,22.62,46.03,70.69,NA,NA,77.63,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 16","2023",67,2,"4","Ring of Kerry","Flatter","Greg Beneen","Antonio Ambrosio Reyes","4/1",4,5,11000,22.62,46.03,70.69,NA,NA,77.63,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 16","2023",67,2,"5","Frankie Machine","Wilburn","Steve Henson","Amadeo Perez","9/5",1.8,5,11000,22.62,46.03,70.69,NA,NA,77.63,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 16","2023",67,2,"6","Knopfler","Lookin At Lucky","Keith Pedersen","Silvino Morales","9/2",4.5,2,11000,22.62,46.03,70.69,NA,NA,77.63,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 16","2023",67,2,"7","Another Guinness","Rosberg","Frank E. Barroby","Kimal Santo","15/1",15,4,11000,22.62,46.03,70.69,NA,NA,77.63,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 16","2023",68,3,"1","Skysablazing","Sungold","Bruce Unwin","Jose Roberto Gomez","8/1",8,4,100000,22.91,46.55,72.14,NA,NA,79.74,"6 1/2F","Dirt","Sadie Diamond Futurity","1/4","1/2","3/4","",""
"Hastings Park","Saturday","September 16","2023",68,3,"2","Lizzie's Rayne","Lent","Dave Milburn","Amadeo Perez","4/5",0.8,1,100000,22.91,46.55,72.14,NA,NA,79.74,"6 1/2F","Dirt","Sadie Diamond Futurity","1/4","1/2","3/4","",""
